match_id,home_team,away_team,st_home,goals_home,corners_home,st_away,goals_away,corners_away,st_avg,corners_avg,goals_avg,st_kpp,corner_kpp,goals_kpp,which_team,st_kpp_home,st_kpp_away,goals_kpp_home,goals_kpp_away,corner_kpp_home,corner_kpp_away,modified_result,final_result,home_kpp_score,away_kpp_score,normalized_home_kpp_score,normalized_away_kpp_score
304,Swansea,Hull,0.8,0.75,0.363636364,0.2,0.25,0.636363636,0.8,0.363636364,0.75,0.486111111,0.512250712,0.466666667,Swansea,0.486111111,0.659090909,0.466666667,0.466666667,0.512250712,0.505555556,1,1,1.46502849,1.631313132,0.473148208062941,0.526851791937059
305,West Brom,QPR,0.461538462,0.2,0.333333333,0.538461539,0.8,0.666666667,0.461538462,0.333333333,0.2,0.275132275,0.588383838,0.444444444,West Brom,0.275132275,0.416666667,0.444444444,0.305555556,0.588383838,0.319444444,0,-1,1.307960557,1.041666667,0.55666726348758,0.44333273651242
306,Burnley,Tottenham,0.666666667,0.5,0.625,0.333333333,0.5,0.375,0.333333333,0.375,0.5,0.398148148,0.486111111,0.412698413,Tottenham,0.351851852,0.398148148,0.333333333,0.412698413,0.345959596,0.486111111,0,0,1.031144781,1.296957672,0.442912114830369,0.557087885169631
307,Sunderland,Newcastle,0.8,1,0.666666667,0.2,0,0.333333333,0.8,0.666666667,1,0.33452381,0.361904762,0.166666667,Sunderland,0.33452381,0.388278388,0.166666667,0.111111111,0.361904762,0.687912088,1,1,0.863095239,1.187301587,0.420940584795853,0.579059415204148
308,Crystal Palace,Man City,0.428571429,0.666666667,0.235294118,0.571428571,0.333333333,0.764705882,0.571428571,0.764705882,0.333333333,0.791245791,0.779137529,0.666666667,Man City,0.476190476,0.791245791,0.472222222,0.666666667,0.388888889,0.779137529,1,1,1.337301587,2.237049987,0.374138234394063,0.625861765605937
309,Aston Villa,QPR,0.583333333,0.5,0.7,0.416666667,0.5,0.3,0.416666667,0.3,0.5,0.42948718,0.416666667,0.461111111,QPR,0.451851852,0.42948718,0.416666667,0.461111111,0.396214896,0.416666667,0,0,1.264733415,1.307264958,0.491731809894112,0.508268190105889
310,Burnley,Arsenal,0.444444444,0,0.142857143,0.555555556,1,0.857142857,0.555555556,0.857142857,1,0.720634921,0.478826729,0.822222222,Arsenal,0.537037037,0.720634921,0.5,0.822222222,0.402777778,0.478826729,0,-1,1.439814815,2.021683872,0.41595128156696,0.58404871843304
311,Southampton,Hull,0.5,1,0.285714286,0.5,0,0.714285714,0.5,0.285714286,1,0.527777778,0.520923521,0.5,Southampton,0.527777778,0.517424242,0.5,0.383333333,0.520923521,0.517676768,1,1,1.548701299,1.418434343,0.521951634794861,0.478048365205139
312,Sunderland,Crystal Palace,0.375,0.2,0.666666667,0.625,0.8,0.333333333,0.625,0.333333333,0.8,0.452380952,0.411764706,0.694444445,Crystal Palace,0.476190476,0.452380952,0.333333333,0.694444445,0.450793651,0.411764706,0,-1,1.26031746,1.558590103,0.447094284517339,0.552905715482661
313,Swansea,Everton,0.272727273,0.5,0.333333333,0.727272727,0.5,0.666666667,0.727272727,0.666666667,0.5,0.689102564,0.574675325,0.555555556,Everton,0.613888889,0.689102564,0.583333333,0.555555556,0.5001295,0.574675325,0,0,1.697351722,1.819333445,0.482656718300424,0.517343281699576
314,Tottenham,Aston Villa,0.5,0,0.6,0.5,1,0.4,0.5,0.4,1,0.37962963,0.391452992,0.25,Aston Villa,0.342592593,0.37962963,0.357142857,0.25,0.402777778,0.391452992,0,-1,1.102513228,1.021082622,0.51917281153097,0.48082718846903
315,West Brom,Leicester,0.555555556,0.4,0.4,0.444444444,0.6,0.6,0.444444444,0.6,0.6,0.476851852,0.540598291,0.531746032,Leicester,0.391941392,0.476851852,0.4,0.531746032,0.366161616,0.540598291,0,-1,1.158103008,1.549196175,0.427770604472568,0.572229395527432
316,West Ham,Stoke,0.6,0.5,0.285714286,0.4,0.5,0.714285714,0.6,0.285714286,0.5,0.390476191,0.492735043,0.444444444,West Ham,0.390476191,0.341269841,0.444444444,0.222222222,0.492735043,0.361111111,0,0,1.327655678,0.924603174,0.589477393693467,0.410522606306533
317,Man United,Man City,0.7,0.666666667,0.166666667,0.3,0.333333333,0.833333333,0.7,0.166666667,0.666666667,0.775925926,0.7,0.805555556,Man United,0.775925926,0.708994709,0.805555556,0.444444444,0.7,0.777629234,1,1,2.281481482,1.931068387,0.541591566378677,0.458408433621323
318,QPR,Chelsea,0.8,0,0.454545455,0.2,1,0.545454546,0.8,0.454545455,0,0.401709402,0.405555556,0.544444444,QPR,0.401709402,0.563131313,0.544444444,0.588888889,0.405555556,0.772727273,0,-1,1.351709402,1.924747475,0.412552172283634,0.587447827716366
319,Liverpool,Newcastle,0.666666667,1,0.5,0.333333333,0,0.5,0.666666667,0.5,1,0.330555556,0.47003367,0.511111111,Liverpool,0.330555556,0.35970696,0.511111111,0.111111111,0.47003367,0.532356532,1,1,1.311700337,1.003174603,0.566639827635786,0.433360172364214
320,Chelsea,Man United,0.5,1,0.3,0.5,0,0.7,0.5,0.3,1,0.435353535,0.681818182,0.755555556,Chelsea,0.435353535,0.759259259,0.755555556,0.694444445,0.681818182,0.533333333,1,1,1.872727273,1.987037037,0.485192131588988,0.514807868411012
321,Crystal Palace,West Brom,0.5,0,0.538461539,0.5,1,0.461538462,0.5,0.538461539,0,0.494047619,0.300653595,0.711111111,Crystal Palace,0.494047619,0.339031339,0.711111111,0.2,0.300653595,0.305050505,0,-1,1.505812325,0.844081844,0.64080006021752,0.35919993978248
322,Everton,Burnley,0.888888889,1,0.454545455,0.111111111,0,0.545454546,0.888888889,0.454545455,1,0.591880342,0.488095238,0.888888889,Everton,0.591880342,0.537037037,0.888888889,0.166666667,0.488095238,0.367063492,1,1,1.968864469,1.070767196,0.647731266807947,0.352268733192053
323,Leicester,Swansea,0.5,1,0.666666667,0.5,0,0.333333333,0.5,0.333333333,0,0.57979798,0.463092463,0.75,Swansea,0.5,0.57979798,0.565079365,0.75,0.546153846,0.463092463,1,1,1.611233211,1.792890443,0.473318062082359,0.526681937917641
324,Stoke,Southampton,0.25,0.666666667,0.285714286,0.75,0.333333333,0.714285714,0.75,0.714285714,0.333333333,0.555555556,0.555555556,0.666666667,Southampton,0.379365079,0.555555556,0.388888889,0.666666667,0.46031746,0.555555556,1,1,1.228571428,1.777777779,0.408658922635929,0.591341077364071
325,Man City,West Ham,0.5,1,0.666666667,0.5,0,0.333333333,0.5,0.333333333,0,0.557142857,0.449084249,0.611111111,West Ham,0.623809524,0.557142857,0.555555556,0.611111111,0.805407011,0.449084249,1,1,1.984772091,1.617338217,0.551002584954708,0.448997415045292
326,Newcastle,Tottenham,0.384615385,0.25,0.571428571,0.615384615,0.75,0.428571429,0.384615385,0.571428571,0.25,0.368253968,0.508547009,0.111111111,Newcastle,0.368253968,0.425925926,0.111111111,0.357142857,0.508547009,0.491666667,0,-1,0.987912088,1.27473545,0.436617754824172,0.563382245175828
327,Burnley,Leicester,0.5,0,0.6,0.5,1,0.4,0.5,0.4,1,0.481481482,0.601709402,0.755555556,Leicester,0.407407407,0.481481482,0.166666667,0.755555556,0.437770563,0.601709402,0,-1,1.011844637,1.83874644,0.354959588965275,0.645040411034725
328,Crystal Palace,Hull,0.3,0,0,0.7,1,1,0.3,0,0,0.517857143,0.369029663,0.488888889,Crystal Palace,0.517857143,0.475757576,0.488888889,0.216666667,0.369029663,0.616883117,0,-1,1.375775695,1.30930736,0.512377333147335,0.487622666852665
329,Man City,Aston Villa,0.5,0.6,0.538461539,0.5,0.4,0.461538462,0.5,0.538461539,0.6,0.457142857,0.754901961,0.555555556,Man City,0.457142857,0.435185185,0.555555556,0.583333333,0.754901961,0.422222222,1,1,1.767600374,1.44074074,0.55093904020581,0.44906095979419
330,Newcastle,Swansea,0.4,0.4,0.6,0.6,0.6,0.4,0.4,0.6,0.4,0.305982906,0.468253968,0.083333333,Newcastle,0.305982906,0.524242424,0.083333333,0.416666667,0.468253968,0.343434343,0,-1,0.857570207,1.284343434,0.400375715707952,0.599624284292048
331,QPR,West Ham,0.777777778,0.5,0.5,0.222222222,0.5,0.5,0.777777778,0.5,0.5,0.585042735,0.473737374,0.433333333,QPR,0.585042735,0.533333333,0.433333333,0.277777778,0.473737374,0.36019536,0,0,1.492113442,1.171306471,0.560224632517418,0.439775367482581
332,Southampton,Tottenham,0.666666667,0.5,0.727272727,0.333333333,0.5,0.272727273,0.666666667,0.727272727,0.5,0.638888889,0.571428571,0.444444444,Southampton,0.638888889,0.482905983,0.444444444,0.416666667,0.571428571,0.467857143,0,0,1.654761904,1.367429793,0.547537042617982,0.452462957382018
333,Stoke,Sunderland,0.615384615,0.5,0.529411765,0.384615385,0.5,0.470588235,0.384615385,0.470588235,0.5,0.53452381,0.577777778,0.4,Sunderland,0.272222222,0.53452381,0.5,0.4,0.333333333,0.577777778,0,0,1.105555555,1.512301588,0.422313172418973,0.577686827581027
334,West Brom,Liverpool,0.444444444,0.5,0.333333333,0.555555556,0.5,0.666666667,0.444444444,0.333333333,0.5,0.505698006,0.398290598,0.533333333,West Brom,0.505698006,0.344444445,0.533333333,0.511111111,0.398290598,0.451515152,0,0,1.437321937,1.307070708,0.523730428886935,0.476269571113065
335,Arsenal,Chelsea,0.25,0.5,0.75,0.75,0.5,0.25,0.25,0.75,0.5,0.605820106,0.57009657,0.822222222,Arsenal,0.605820106,0.511111111,0.822222222,0.888888889,0.57009657,0.615151515,0,0,1.998138898,2.015151515,0.497880465248055,0.502119534751945
336,Everton,Man United,0.636363636,1,0.5,0.363636364,0,0.5,0.636363636,0.5,1,0.603535354,0.567460318,0.722222222,Everton,0.603535354,0.659259259,0.722222222,0.472222222,0.567460318,0.566666667,1,1,1.893217894,1.698148148,0.527158154267584,0.472841845732416
337,Hull,Liverpool,0.307692308,1,0.5,0.692307692,0,0.5,0.692307692,0.5,0,0.462962963,0.54040404,0.566666667,Liverpool,0.466666667,0.462962963,0.416666667,0.566666667,0.783549784,0.54040404,1,1,1.666883118,1.57003367,0.514960138666376,0.485039861333624
338,Leicester,Chelsea,0.333333333,0.25,0.25,0.666666667,0.75,0.75,0.666666667,0.75,0.75,0.483333333,0.365151515,0.833333333,Chelsea,0.481481482,0.483333333,0.866666667,0.833333333,0.555555556,0.365151515,0,-1,1.903703705,1.681818181,0.530941872767026,0.469058127232974
339,Aston Villa,Everton,0.444444444,0.6,0.625,0.555555556,0.4,0.375,0.555555556,0.375,0.4,0.64983165,0.468975469,0.833333333,Everton,0.527777778,0.64983165,0.633333333,0.833333333,0.520512821,0.468975469,1,1,1.681623932,1.952140452,0.462777371973934,0.537222628026066
340,Leicester,Newcastle,0.7,1,0.588235294,0.3,0,0.411764706,0.3,0.411764706,0,0.372649573,0.557142857,0.216666667,Newcastle,0.444444444,0.372649573,0.75,0.216666667,0.438888889,0.557142857,1,1,1.633333333,1.146459097,0.58757384737536,0.41242615262464
341,Liverpool,QPR,0.8,0.666666667,0.6,0.2,0.333333333,0.4,0.2,0.4,0.333333333,0.664814815,0.418181818,0.333333333,QPR,0.638176638,0.664814815,0.5,0.333333333,0.555555556,0.418181818,1,1,1.693732194,1.416329966,0.544597537561757,0.455402462438243
342,Man United,West Brom,0.75,0,0.75,0.25,1,0.25,0.75,0.75,0,0.521212121,0.455555556,0.222222222,Man United,0.521212121,0.5,0.222222222,0.633333333,0.455555556,0.398290598,0,-1,1.198989899,1.531623931,0.43909171111171,0.56090828888829
343,Sunderland,Southampton,0.75,0.666666667,0.5,0.25,0.333333333,0.5,0.25,0.5,0.333333333,0.638888889,0.575757576,0.611111111,Southampton,0.519871795,0.638888889,0.566666667,0.611111111,0.60130719,0.575757576,1,1,1.687845652,1.825757576,0.480374573471903,0.519625426528097
344,Swansea,Stoke,0.571428571,1,0.75,0.428571429,0,0.25,0.571428571,0.75,1,0.457575758,0.355555556,0.366666667,Swansea,0.457575758,0.421794872,0.366666667,0.555555556,0.355555556,0.509803922,1,1,1.179797981,1.48715435,0.442376853641633,0.557623146358367
345,West Ham,Burnley,0.777777778,1,0.8125,0.222222222,0,0.1875,0.222222222,0.1875,0,0.351851852,0.42943723,0,Burnley,0.440740741,0.351851852,0.333333333,0,0.373015873,0.42943723,1,1,1.147089947,0.781289082,0.594846723465379,0.405153276534621
346,Chelsea,Crystal Palace,0.875,1,0.333333333,0.125,0,0.666666667,0.125,0.666666667,0,0.475,0.290598291,0.266666667,Crystal Palace,0.638888889,0.475,0.75,0.266666667,0.433333333,0.290598291,1,1,1.822222222,1.032264958,0.638371135371503,0.361628864628497
347,Tottenham,Man City,0.555555556,0,0.533333333,0.444444444,1,0.466666667,0.555555556,0.533333333,0,0.482905983,0.433766234,0.416666667,Tottenham,0.482905983,0.433333333,0.416666667,0.644444444,0.433766234,0.67948718,0,-1,1.333338884,1.757264957,0.431416950406877,0.568583049593123
348,Hull,Arsenal,0.1,0.25,0,0.9,0.75,1,0.1,0,0.25,0.502564103,0.738095238,0.666666667,Hull,0.502564103,0.546296296,0.666666667,0.766666667,0.738095238,0.717532468,0,-1,1.907326008,2.030495431,0.484360715066948,0.515639284933052
349,Aston Villa,West Ham,0.833333333,1,0.25,0.166666667,0,0.75,0.166666667,0.75,0,0.5,0.548611111,0.5,West Ham,0.481481482,0.5,0.666666667,0.5,0.495512821,0.548611111,1,1,1.64366097,1.548611111,0.514887493388443,0.485112506611557
350,Crystal Palace,Man United,0.5,0.333333333,0.538461539,0.5,0.666666667,0.461538462,0.5,0.538461539,0.333333333,0.308333333,0.401709402,0,Crystal Palace,0.308333333,0.537878788,0,0,0.401709402,0.65,0,-1,0.710042735,1.187878788,0.374115961274127,0.625884038725873
351,Everton,Sunderland,0.571428571,0,0.9375,0.428571429,1,0.0625,0.571428571,0.9375,0,0.750841751,0.54040404,0.833333333,Everton,0.750841751,0.503205128,0.833333333,0.455555556,0.54040404,0.545751634,0,-1,2.124579124,1.504512318,0.585430033371973,0.414569966628027
352,Hull,Burnley,0.6,0,0.75,0.4,1,0.25,0.4,0.25,1,0.277777778,0.444318182,0,Burnley,0.369230769,0.277777778,0.75,0,0.5,0.444318182,0,-1,1.619230769,0.72209596,0.691586846442225,0.308413153557775
353,Leicester,Southampton,0.5,1,0.333333333,0.5,0,0.666666667,0.5,0.666666667,0,0.555555556,0.647186147,0.388888889,Southampton,0.511111111,0.555555556,0.75,0.388888889,0.412745098,0.647186147,1,1,1.673856209,1.591630592,0.512590100957508,0.487409899042492
354,Newcastle,West Brom,0.625,0.5,0.777777778,0.375,0.5,0.222222222,0.625,0.777777778,0.5,0.361538462,0.527731092,0.216666667,Newcastle,0.361538462,0.398148148,0.216666667,0.833333333,0.527731092,0.348290598,0,0,1.105936221,1.579772079,0.411785680894682,0.588214319105318
355,Stoke,Tottenham,0.75,1,0.428571429,0.25,0,0.571428571,0.75,0.428571429,1,0.431318681,0.355042017,0.388888889,Stoke,0.431318681,0.501424501,0.388888889,0.416666667,0.355042017,0.411544012,1,1,1.175249587,1.32963518,0.469183094760702,0.530816905239298
356,Chelsea,Liverpool,0.428571429,0.5,0.6,0.571428571,0.5,0.4,0.571428571,0.4,0.5,0.682621083,0.588888889,0.388888889,Liverpool,0.763888889,0.682621083,0.75,0.388888889,0.444444444,0.588888889,0,0,1.958333333,1.660398861,0.541165587286894,0.458834412713106
357,Man City,QPR,0.785714286,1,0.636363636,0.214285714,0,0.363636364,0.785714286,0.636363636,1,0.481481482,0.557264957,0.866666667,Man City,0.481481482,0.592592593,0.866666667,0.277777778,0.557264957,0.451515152,1,1,1.905413106,1.321885523,0.590404956293247,0.409595043706753
358,Arsenal,Swansea,0.75,0,0.857142857,0.25,1,0.142857143,0.75,0.857142857,0,0.568518519,0.869047619,0.75,Arsenal,0.568518519,0.557142857,0.75,0.533333333,0.869047619,0.494444444,0,-1,2.187566138,1.584920634,0.579873772980853,0.420126227019147
359,Burnley,Stoke,0.571428571,0.5,0.538461539,0.428571429,0.5,0.461538462,0.428571429,0.461538462,0.5,0.597985348,0.402661064,0.5,Stoke,0.374074074,0.597985348,0.333333333,0.5,0.345833333,0.402661064,0,0,1.05324074,1.500646412,0.412406922199043,0.587593077800957
360,Liverpool,Crystal Palace,0.333333333,0.25,0.444444444,0.666666667,0.75,0.555555556,0.333333333,0.444444444,0.25,0.687912088,0.5,0.388888889,Liverpool,0.687912088,0.308333333,0.388888889,0.111111111,0.5,0.401709402,0,-1,1.576800977,0.821153846,0.657560752135988,0.342439247864012
361,QPR,Newcastle,0.333333333,0.666666667,0.2,0.666666667,0.333333333,0.8,0.666666667,0.8,0.333333333,0.441666667,0.596514161,0.3,Newcastle,0.397354497,0.441666667,0.277777778,0.3,0.421212121,0.596514161,1,1,1.096344396,1.338180828,0.450331910793955,0.549668089206045
362,Southampton,Aston Villa,0.733333333,0.857142857,0.666666667,0.266666667,0.142857143,0.333333333,0.266666667,0.333333333,0.142857143,0.592592593,0.445512821,0.666666667,Aston Villa,0.472222222,0.592592593,0.277777778,0.666666667,0.631313131,0.445512821,1,1,1.381313131,1.704772081,0.447593969741624,0.552406030258376
363,Sunderland,Leicester,1,0.5,0.470588235,0,0.5,0.529411765,0,0.529411765,0.5,0.511111111,0.390522876,0.75,Leicester,0.521062271,0.511111111,0.722222222,0.75,0.344362745,0.390522876,0,0,1.587647238,1.651633987,0.490123310611909,0.509876689388091
364,Tottenham,Hull,0.6,1,0.428571429,0.4,0,0.571428571,0.6,0.428571429,1,0.37962963,0.459163059,0.166666667,Tottenham,0.37962963,0.335897436,0.166666667,0.416666667,0.459163059,0.416666667,1,1,1.005459356,1.16923077,0.462346034489697,0.537653965510303
365,West Ham,Everton,0.375,0.333333333,0.466666667,0.625,0.666666667,0.533333333,0.375,0.466666667,0.333333333,0.388888889,0.6875,0.5,West Ham,0.388888889,0.693602694,0.5,0.8,0.6875,0.443181818,0,-1,1.576388889,1.936784512,0.448707965439819,0.551292034560181
366,Man United,Arsenal,0.571428571,0.5,0.5,0.428571429,0.5,0.5,0.428571429,0.5,0.5,0.633333333,0.869047619,0.416666667,Arsenal,0.537878788,0.633333333,0.222222222,0.416666667,0.570512821,0.869047619,0,0,1.330613831,1.919047619,0.409462293679854,0.590537706320146
367,Swansea,Man City,0.45,0.333333333,0.611111111,0.55,0.666666667,0.388888889,0.45,0.611111111,0.333333333,0.473809524,0.430952381,0.866666667,Swansea,0.473809524,0.576719577,0.866666667,0.866666667,0.430952381,0.547163947,0,-1,1.771428572,1.990550191,0.470876813400023,0.529123186599977
368,West Brom,Chelsea,0.625,1,0.428571429,0.375,0,0.571428571,0.375,0.571428571,0,0.656746032,0.561111111,0.75,Chelsea,0.356481482,0.656746032,0.666666667,0.75,0.268518519,0.561111111,1,1,1.291666668,1.967857143,0.396274653261,0.603725346738999
369,Arsenal,Sunderland,0.727272727,0.5,0.714285714,0.272727273,0.5,0.285714286,0.272727273,0.285714286,0.5,0.726190476,0.344362745,0.722222222,Sunderland,0.692857143,0.726190476,0.416666667,0.722222222,0.785714286,0.344362745,0,0,1.895238096,1.792775443,0.513891306514534,0.486108693485466
370,Arsenal,West Brom,0.722222222,0.8,0.7,0.277777778,0.2,0.3,0.722222222,0.7,0.8,0.635281385,0.690476191,0.333333333,Arsenal,0.635281385,0.416666667,0.333333333,0.833333333,0.690476191,0.30026455,1,1,1.659090909,1.55026455,0.516954550592833,0.483045449407167
371,Aston Villa,Burnley,0.625,0,0.777777778,0.375,1,0.222222222,0.375,0.222222222,1,0.397883598,0.325320513,0.5,Burnley,0.514814815,0.397883598,0.580952381,0.5,0.402777778,0.325320513,0,-1,1.498544974,1.223204111,0.550581602932733,0.449418397067267
372,Chelsea,Sunderland,0.470588235,0.75,0.785714286,0.529411765,0.25,0.214285714,0.529411765,0.214285714,0.25,0.567099567,0.272934174,0.666666667,Sunderland,0.55952381,0.567099567,0.5,0.666666667,0.501587302,0.272934174,1,1,1.561111112,1.506700408,0.508867999817668,0.491132000182332
373,Crystal Palace,Swansea,0.777777778,1,0.7,0.222222222,0,0.3,0.222222222,0.3,0,0.423809524,0.501322751,0.777777778,Swansea,0.430555556,0.423809524,0.361111111,0.777777778,0.586894587,0.501322751,1,1,1.378561254,1.702910053,0.447371114852961,0.552628885147039
374,Everton,Tottenham,0.25,0,0.375,0.75,1,0.625,0.25,0.375,0,0.587782588,0.604166667,0.466666667,Everton,0.587782588,0.468518519,0.466666667,0.333333333,0.604166667,0.511111111,0,-1,1.658615922,1.312962963,0.558159815434279,0.441840184565721
375,Hull,Man United,0.857142857,0.5,0.888888889,0.142857143,0.5,0.111111111,0.857142857,0.888888889,0.5,0.366666667,0.440476191,0.083333333,Hull,0.366666667,0.607142857,0.083333333,0.388888889,0.440476191,0.570512821,0,0,0.890476191,1.566544567,0.362421110241186,0.637578889758814
376,Leicester,QPR,0.777777778,0.833333333,0.454545455,0.222222222,0.166666667,0.545454546,0.777777778,0.454545455,0.833333333,0.4,0.483660131,0.833333333,Leicester,0.4,0.249206349,0.833333333,0.333333333,0.483660131,0.321212121,1,1,1.716993464,0.903751803,0.655154656051507,0.344845343948493
377,Man City,Southampton,0.6,1,0.666666667,0.4,0,0.333333333,0.6,0.666666667,1,0.593386243,0.497306397,0.888888889,Man City,0.593386243,0.494444444,0.888888889,0.396825397,0.497306397,0.611111111,1,1,1.979581529,1.502380952,0.568524658092087,0.431475341907913
378,Newcastle,West Ham,0.8,1,0.4,0.2,0,0.6,0.2,0.6,0,0.439814815,0.676388889,0.444444444,West Ham,0.530555556,0.439814815,0.277777778,0.444444444,0.663180828,0.676388889,1,1,1.471514162,1.560648148,0.485301910503597,0.514698089496403
379,Stoke,Liverpool,0.692307692,0.857142857,0.25,0.307692308,0.142857143,0.75,0.307692308,0.75,0.142857143,0.568253968,0.481481482,0.472222222,Liverpool,0.535714286,0.568253968,0.5,0.472222222,0.38003663,0.481481482,1,1,1.415750916,1.521957672,0.481923537883602,0.518076462116398
